GO_term1	GO_term2	similarity
GO:0016121	GO:0016121	0.518
GO:0062172	GO:0062172	0.474
GO:1901176	GO:1901176	0.497
GO:0016124	GO:0016124	0.489
GO:1901826	GO:1901826	0.474
GO:0045143	GO:0045143	0.479
GO:0033206	GO:0033206	0.626
GO:0007127	GO:0007127	0.546
GO:0000212	GO:0000212	0.575
GO:0008315	GO:0008315	0.555
GO:0045132	GO:0045132	0.534
GO:0140013	GO:0140013	0.601
GO:0007143	GO:0007143	0.474
GO:0008595	GO:0008595	0.512
GO:0090258	GO:0090258	0.49
GO:0034241	GO:0034241	0.469
GO:0090129	GO:0090129	0.476
GO:0090140	GO:0090140	0.599
GO:0010637	GO:0010637	0.655
GO:0034638	GO:0034638	0.484
GO:0003350	GO:0003350	0.574
GO:0042596	GO:0042596	0.685
GO:0048265	GO:0048265	0.485
GO:2000987	GO:2000987	0.533
GO:0048266	GO:0048266	0.514
GO:0051867	GO:0051867	0.514
GO:2000822	GO:2000822	0.642
GO:0051866	GO:0051866	0.485
GO:0042404	GO:0042404	0.537
GO:0090370	GO:0090370	0.543
GO:0050966	GO:0050966	0.596
GO:0050960	GO:0050960	0.732
GO:0050974	GO:0050974	0.528
GO:0120169	GO:0120169	0.639
GO:0008544	GO:0008544	0.51
GO:0035264	GO:0035264	0.481
GO:0010171	GO:0010171	0.536
GO:0019827	GO:0019827	0.528
GO:0000902	GO:0000902	0.536
GO:0036342	GO:0036342	0.536
GO:0048589	GO:0048589	0.63
GO:0061384	GO:0061384	0.474
GO:0060022	GO:0060022	0.467
GO:0060023	GO:0060023	0.467
GO:0097150	GO:0097150	0.471
GO:0035019	GO:0035019	0.471
GO:0035265	GO:0035265	0.481
GO:0060717	GO:0060717	0.51
GO:0062009	GO:0062009	0.51
GO:0061430	GO:0061430	0.474
GO:1905040	GO:1905040	0.51
GO:1905069	GO:1905069	0.51
GO:0098727	GO:0098727	0.743
GO:0072219	GO:0072219	0.51
GO:1905748	GO:1905748	0.536
GO:0031128	GO:0031128	0.743
GO:0040034	GO:0040034	0.5
GO:0030718	GO:0030718	0.471
GO:0042416	GO:0042416	0.656
GO:1903179	GO:1903179	0.476
GO:0042423	GO:0042423	0.579
GO:0042418	GO:0042418	0.539
GO:0045964	GO:0045964	0.6
GO:0042421	GO:0042421	0.539
GO:0045914	GO:0045914	0.552
GO:0050433	GO:0050433	0.515
GO:0002554	GO:0002554	0.504
GO:0023061	GO:0023061	0.661
GO:0061526	GO:0061526	0.647
GO:0035641	GO:0035641	0.687
GO:0035176	GO:0035176	0.469
GO:1990966	GO:1990966	0.528
GO:0032905	GO:0032905	0.605
GO:0072203	GO:0072203	0.551
GO:0035799	GO:0035799	0.503
GO:0072300	GO:0072300	0.5
GO:0090193	GO:0090193	0.644
GO:0072239	GO:0072239	0.617
GO:0072011	GO:0072011	0.554
GO:0072110	GO:0072110	0.586
GO:0072262	GO:0072262	0.478
GO:0072046	GO:0072046	0.509
GO:0035564	GO:0035564	0.516
GO:0072134	GO:0072134	0.535
GO:0072177	GO:0072177	0.479
GO:0072224	GO:0072224	0.801
GO:1901145	GO:1901145	0.493
GO:0072273	GO:0072273	0.54
GO:0072038	GO:0072038	0.565
GO:0072284	GO:0072284	0.504
GO:0072208	GO:0072208	0.535
GO:0061723	GO:0061723	0.637
GO:0005983	GO:0005983	0.503
GO:0001698	GO:0001698	0.487
GO:0060456	GO:0060456	0.467
GO:0001696	GO:0001696	0.535
GO:0120056	GO:0120056	0.588
GO:0035483	GO:0035483	0.588
GO:0060560	GO:0060560	0.519
GO:0003416	GO:0003416	0.573
GO:0040014	GO:0040014	0.61
GO:0040018	GO:0040018	0.491
GO:0098868	GO:0098868	0.644
GO:0098867	GO:0098867	0.573
GO:0051620	GO:0051620	0.491
GO:0070293	GO:0070293	0.709
GO:0097291	GO:0097291	0.55
GO:1990297	GO:1990297	0.55
GO:0097017	GO:0097017	0.833
GO:2000534	GO:2000534	0.556
GO:0097254	GO:0097254	0.484
GO:0003094	GO:0003094	0.825
GO:0035813	GO:0035813	0.693
GO:0035815	GO:0035815	0.588
GO:0002018	GO:0002018	0.515
GO:0060760	GO:0060760	0.565
GO:0032100	GO:0032100	0.517
GO:0032099	GO:0032099	0.517
GO:0050885	GO:0050885	0.56
GO:0050884	GO:0050884	0.56
GO:0023052	GO:0023052	0.569
GO:0098921	GO:0098921	0.499
GO:0036520	GO:0036520	0.748
GO:0060802	GO:0060802	0.582
GO:0002033	GO:0002033	0.565
GO:0001998	GO:0001998	0.565
GO:0002474	GO:0002474	0.683
GO:0002486	GO:0002486	0.784
GO:0002476	GO:0002476	0.556
GO:0042590	GO:0042590	0.47
GO:0048002	GO:0048002	0.566
GO:1904283	GO:1904283	0.58
GO:0002491	GO:0002491	0.556
GO:0019885	GO:0019885	0.683
GO:0002480	GO:0002480	0.62
GO:0002502	GO:0002502	0.499
GO:0002479	GO:0002479	0.62
GO:0019884	GO:0019884	0.491
GO:0002478	GO:0002478	0.568
GO:0002468	GO:0002468	0.491
GO:0002504	GO:0002504	0.491
GO:0060340	GO:0060340	0.541
GO:0002728	GO:0002728	0.497
GO:0045953	GO:0045953	0.539
GO:0002729	GO:0002729	0.497
GO:0070951	GO:0070951	0.495
GO:0045954	GO:0045954	0.539
GO:0002860	GO:0002860	0.483
GO:0060266	GO:0060266	0.489
GO:0030451	GO:0030451	0.771
GO:0042269	GO:0042269	0.683
GO:0042271	GO:0042271	0.579
GO:0042270	GO:0042270	0.579
GO:0001869	GO:0001869	0.615
GO:0002717	GO:0002717	0.646
GO:0002715	GO:0002715	0.814
GO:0006958	GO:0006958	0.596
GO:0001913	GO:0001913	0.534
GO:0002443	GO:0002443	0.498
GO:0001806	GO:0001806	0.473
GO:0016068	GO:0016068	0.688
GO:0001788	GO:0001788	0.566
GO:0002208	GO:0002208	0.555
GO:0002891	GO:0002891	0.498
GO:0002477	GO:0002477	0.485
GO:0019886	GO:0019886	0.485
GO:0030212	GO:0030212	0.486
GO:0046686	GO:0046686	0.66
GO:0001542	GO:0001542	0.514
GO:0060068	GO:0060068	0.546
GO:0035846	GO:0035846	0.498
GO:2000020	GO:2000020	0.687
GO:0060011	GO:0060011	0.847
GO:0060739	GO:0060739	0.493
GO:0048808	GO:0048808	0.561
GO:0048807	GO:0048807	0.516
GO:0030866	GO:0030866	0.812
GO:0030951	GO:0030951	0.466
GO:0007051	GO:0007051	0.48
GO:0007015	GO:0007015	0.82
GO:0030041	GO:0030041	0.56
GO:0030046	GO:0030046	0.619
GO:0007098	GO:0007098	0.466
GO:0030950	GO:0030950	0.77
GO:0045109	GO:0045109	0.514
GO:0051764	GO:0051764	0.754
GO:0031247	GO:0031247	0.619
GO:0030240	GO:0030240	0.479
GO:0008154	GO:0008154	0.754
GO:0031122	GO:0031122	0.514
GO:0090135	GO:0090135	0.754
GO:0031037	GO:0031037	0.569
GO:0030042	GO:0030042	0.569
GO:0051639	GO:0051639	0.754
GO:0070649	GO:0070649	0.552
GO:0000916	GO:0000916	0.498
GO:2000689	GO:2000689	0.482
GO:0072393	GO:0072393	0.478
GO:0000915	GO:0000915	0.482
GO:0030043	GO:0030043	0.567
GO:0061052	GO:0061052	0.624
GO:0060931	GO:0060931	0.549
GO:0061050	GO:0061050	0.794
GO:0055003	GO:0055003	0.503
GO:0061051	GO:0061051	0.624
GO:0060928	GO:0060928	0.531
GO:0055005	GO:0055005	0.466
GO:0022027	GO:0022027	0.556
GO:0014053	GO:0014053	0.588
GO:1904450	GO:1904450	0.573
GO:0014049	GO:0014049	0.666
GO:2000486	GO:2000486	0.523
GO:0032307	GO:0032307	0.684
GO:0051956	GO:0051956	0.586
GO:0007623	GO:0007623	0.545
GO:1904059	GO:1904059	0.5
GO:2001108	GO:2001108	0.514
GO:0090630	GO:0090630	0.612
GO:0007190	GO:0007190	0.527
GO:2001107	GO:2001107	0.514
GO:2000225	GO:2000225	0.817
GO:0006940	GO:0006940	0.556
GO:0045986	GO:0045986	0.712
GO:0045987	GO:0045987	0.472
GO:0070473	GO:0070473	0.582
GO:0070256	GO:0070256	0.481
GO:0120190	GO:0120190	0.547
GO:2000119	GO:2000119	0.645
GO:1904719	GO:1904719	0.527
GO:1904395	GO:1904395	0.591
GO:1904717	GO:1904717	0.483
GO:1902897	GO:1902897	0.48
GO:1904951	GO:1904951	0.47
GO:0044598	GO:0044598	0.467
GO:0006670	GO:0006670	0.549
GO:0006667	GO:0006667	0.549
GO:0048041	GO:0048041	0.489
GO:1904977	GO:1904977	0.653
GO:0001843	GO:0001843	0.581
GO:0031069	GO:0031069	0.49
GO:0001658	GO:0001658	0.571
GO:0072180	GO:0072180	0.529
GO:0001947	GO:0001947	0.553
GO:0072178	GO:0072178	0.766
GO:0060740	GO:0060740	0.477
GO:0061053	GO:0061053	0.482
GO:0060444	GO:0060444	0.642
GO:0060571	GO:0060571	0.631
GO:1901509	GO:1901509	0.69
GO:0016332	GO:0016332	0.543
GO:0002011	GO:0002011	0.631
GO:0060675	GO:0060675	0.552
GO:0001736	GO:0001736	0.548
GO:0060445	GO:0060445	0.481
GO:0061154	GO:0061154	0.828
GO:0060601	GO:0060601	0.601
GO:0060676	GO:0060676	0.483
GO:0042249	GO:0042249	0.499
GO:0060744	GO:0060744	0.524
GO:0060762	GO:0060762	0.505
GO:0060599	GO:0060599	0.621
GO:1905332	GO:1905332	0.488
GO:0097498	GO:0097498	0.785
GO:0060751	GO:0060751	0.565
GO:0060028	GO:0060028	0.483
GO:0072156	GO:0072156	0.575
GO:0061138	GO:0061138	0.646
GO:0060763	GO:0060763	0.642
GO:0060602	GO:0060602	0.5
GO:0072033	GO:0072033	0.473
GO:0060681	GO:0060681	0.502
GO:0060026	GO:0060026	0.631
GO:0001738	GO:0001738	0.631
GO:1905956	GO:1905956	0.571
GO:0035566	GO:0035566	0.69
GO:0035502	GO:0035502	0.659
GO:0072133	GO:0072133	0.557
GO:2000007	GO:2000007	0.526
GO:2000005	GO:2000005	0.526
GO:0072144	GO:0072144	0.475
GO:0039535	GO:0039535	0.472
GO:0001662	GO:0001662	0.515
GO:0002679	GO:0002679	0.566
GO:0045728	GO:0045728	0.533
GO:0010971	GO:0010971	0.516
GO:0016241	GO:0016241	0.498
GO:2000786	GO:2000786	0.544
GO:1903599	GO:1903599	0.838
GO:0071492	GO:0071492	0.533
GO:0009650	GO:0009650	0.833
GO:0010225	GO:0010225	0.833
GO:0009637	GO:0009637	0.66
GO:0010224	GO:0010224	0.833
GO:0048572	GO:0048572	0.55
GO:0009648	GO:0009648	0.66
GO:0009583	GO:0009583	0.49
GO:0036368	GO:0036368	0.66
GO:0009589	GO:0009589	0.608
GO:0036367	GO:0036367	0.55
GO:0048571	GO:0048571	0.55
GO:0045141	GO:0045141	0.582
GO:0007130	GO:0007130	0.776
GO:0007129	GO:0007129	0.778
GO:0016321	GO:0016321	0.489
GO:0007141	GO:0007141	0.474
GO:0007066	GO:0007066	0.472
GO:0000712	GO:0000712	0.743
GO:0016344	GO:0016344	0.489
GO:0007060	GO:0007060	0.489
GO:0043060	GO:0043060	0.564
GO:0051257	GO:0051257	0.542
GO:0007144	GO:0007144	0.474
GO:0034089	GO:0034089	0.536
GO:0051754	GO:0051754	0.504
GO:0051455	GO:0051455	0.607
GO:0031619	GO:0031619	0.497
GO:0090306	GO:0090306	0.505
GO:0051232	GO:0051232	0.515
GO:0051026	GO:0051026	0.582
GO:0051310	GO:0051310	0.553
GO:0051295	GO:0051295	0.522
GO:0022604	GO:0022604	0.47
GO:0048640	GO:0048640	0.648
GO:0048638	GO:0048638	0.526
GO:1905179	GO:1905179	0.497
GO:2000381	GO:2000381	0.699
GO:1901862	GO:1901862	0.699
GO:0010951	GO:0010951	0.523
GO:0001920	GO:0001920	0.477
GO:1903094	GO:1903094	0.618
GO:2000757	GO:2000757	0.66
GO:1905049	GO:1905049	0.523
GO:2000157	GO:2000157	0.523
GO:0060407	GO:0060407	0.514
GO:2000360	GO:2000360	0.578
GO:0060471	GO:0060471	0.483
GO:2000243	GO:2000243	0.654
GO:0060280	GO:0060280	0.571
GO:0060466	GO:0060466	0.559
GO:0060903	GO:0060903	0.654
GO:0030317	GO:0030317	0.504
GO:0002726	GO:0002726	0.471
GO:0002735	GO:0002735	0.507
GO:0002732	GO:0002732	0.567
GO:0002737	GO:0002737	0.529
GO:0017004	GO:0017004	0.522
GO:0051131	GO:0051131	0.522
GO:0044546	GO:0044546	0.522
GO:0043248	GO:0043248	0.522
GO:0006463	GO:0006463	0.522
GO:0051258	GO:0051258	0.697
GO:0048268	GO:0048268	0.522
GO:0046785	GO:0046785	0.489
GO:1990114	GO:1990114	0.522
GO:1904544	GO:1904544	0.658
GO:0036285	GO:0036285	0.522
GO:0007021	GO:0007021	0.522
GO:0010387	GO:0010387	0.522
GO:0097010	GO:0097010	0.522
GO:2000627	GO:2000627	0.467
GO:1904992	GO:1904992	0.523
GO:1902850	GO:1902850	0.471
GO:0007084	GO:0007084	0.53
GO:0090307	GO:0090307	0.517
GO:0071471	GO:0071471	0.52
GO:0071474	GO:0071474	0.52
GO:0071472	GO:0071472	0.52
GO:0071476	GO:0071476	0.52
GO:0033499	GO:0033499	0.471
GO:0005998	GO:0005998	0.716
GO:0042843	GO:0042843	0.716
GO:0106045	GO:0106045	0.483
GO:0006249	GO:0006249	0.484
GO:0046074	GO:0046074	0.484
GO:0046079	GO:0046079	0.484
GO:0006253	GO:0006253	0.484
GO:0046081	GO:0046081	0.484
GO:0046168	GO:0046168	0.566
GO:0060552	GO:0060552	0.501
GO:0006707	GO:0006707	0.5
GO:0090206	GO:0090206	0.473
GO:0110095	GO:0110095	0.485
GO:0071244	GO:0071244	0.523
GO:0072229	GO:0072229	0.475
GO:0072138	GO:0072138	0.523
GO:0072162	GO:0072162	0.516
GO:0072136	GO:0072136	0.524
GO:0061368	GO:0061368	0.545
GO:0071281	GO:0071281	0.532
GO:0010273	GO:0010273	0.478
GO:0090122	GO:0090122	0.59
GO:0010878	GO:0010878	0.538
GO:0010883	GO:0010883	0.521
GO:0019915	GO:0019915	0.634
GO:2001301	GO:2001301	0.799
GO:1900208	GO:1900208	0.611
GO:0034478	GO:0034478	0.514
GO:0042445	GO:0042445	0.531
GO:0042369	GO:0042369	0.475
GO:0042100	GO:0042100	0.673
GO:0030101	GO:0030101	0.702
GO:0051132	GO:0051132	0.524
GO:0042110	GO:0042110	0.702
GO:0042098	GO:0042098	0.472
GO:0046651	GO:0046651	0.572
GO:0035711	GO:0035711	0.472
GO:0001768	GO:0001768	0.491
GO:0001771	GO:0001771	0.602
GO:0002312	GO:0002312	0.642
GO:0002322	GO:0002322	0.492
GO:0050869	GO:0050869	0.495
GO:0001787	GO:0001787	0.472
GO:0046629	GO:0046629	0.597
GO:0035710	GO:0035710	0.524
GO:0002358	GO:0002358	0.534
GO:0046631	GO:0046631	0.597
GO:0044565	GO:0044565	0.515
GO:0035709	GO:0035709	0.597
GO:0036037	GO:0036037	0.524
GO:0035712	GO:0035712	0.472
GO:0042113	GO:0042113	0.59
GO:0045577	GO:0045577	0.657
GO:0045578	GO:0045578	0.534
GO:0032823	GO:0032823	0.493
GO:0002313	GO:0002313	0.716
GO:0001866	GO:0001866	0.485
GO:0002309	GO:0002309	0.487
GO:0050798	GO:0050798	0.599
GO:0030890	GO:0030890	0.498
GO:0030889	GO:0030889	0.498
GO:0046630	GO:0046630	0.559
GO:0035739	GO:0035739	0.485
GO:0001777	GO:0001777	0.496
GO:0046633	GO:0046633	0.559
GO:0030888	GO:0030888	0.624
GO:0001970	GO:0001970	0.516
GO:0045917	GO:0045917	0.593
GO:0030449	GO:0030449	0.647
GO:0045959	GO:0045959	0.603
GO:0002925	GO:0002925	0.576
GO:0045960	GO:0045960	0.641
GO:0001811	GO:0001811	0.491
GO:0019076	GO:0019076	0.6
GO:0046598	GO:0046598	0.553
GO:0019065	GO:0019065	0.538
GO:0039654	GO:0039654	0.628
GO:0019064	GO:0019064	0.628
GO:0051701	GO:0051701	0.518
GO:0075512	GO:0075512	0.514
GO:0002711	GO:0002711	0.497
GO:0001914	GO:0001914	0.472
GO:0002458	GO:0002458	0.647
GO:1902996	GO:1902996	0.471
GO:0061511	GO:0061511	0.551
GO:1903724	GO:1903724	0.636
GO:0046601	GO:0046601	0.681
GO:0046599	GO:0046599	0.811
GO:0090209	GO:0090209	0.553
GO:0003091	GO:0003091	0.469
GO:0001660	GO:0001660	0.588
GO:1903181	GO:1903181	0.471
GO:1904828	GO:1904828	0.47
GO:0046226	GO:0046226	0.504
GO:0032361	GO:0032361	0.472
GO:1905908	GO:1905908	0.589
GO:0060587	GO:0060587	0.614
GO:0150172	GO:0150172	0.468
GO:1904684	GO:1904684	0.509
GO:0002024	GO:0002024	0.52
GO:0046210	GO:0046210	0.605
GO:1900126	GO:1900126	0.472
GO:0010606	GO:0010606	0.528
GO:0060213	GO:0060213	0.881
GO:0001701	GO:0001701	0.5
GO:0036022	GO:0036022	0.485
GO:0009948	GO:0009948	0.481
GO:0007368	GO:0007368	0.509
GO:0009952	GO:0009952	0.56
GO:0009855	GO:0009855	0.56
GO:0009954	GO:0009954	0.56
GO:0035108	GO:0035108	0.491
GO:0007379	GO:0007379	0.543
GO:0009953	GO:0009953	0.56
GO:0070986	GO:0070986	0.481
GO:0061966	GO:0061966	0.472
GO:0035128	GO:0035128	0.493
GO:0009950	GO:0009950	0.481
GO:0000578	GO:0000578	0.481
GO:0007386	GO:0007386	0.509
GO:0060972	GO:0060972	0.56
GO:0035212	GO:0035212	0.526
GO:0009956	GO:0009956	0.56
GO:0035129	GO:0035129	0.493
GO:0009946	GO:0009946	0.481
GO:1904890	GO:1904890	0.518
GO:0099159	GO:0099159	0.522
GO:0008582	GO:0008582	0.573
GO:1905274	GO:1905274	0.466
GO:0051964	GO:0051964	0.543
GO:1905607	GO:1905607	0.493
GO:1904891	GO:1904891	0.52
GO:0050808	GO:0050808	0.833
GO:0071340	GO:0071340	0.485
GO:0045724	GO:0045724	0.67
GO:1902017	GO:1902017	0.57
GO:0010591	GO:0010591	0.588
GO:2000549	GO:2000549	0.774
GO:0031274	GO:0031274	0.757
GO:2000547	GO:2000547	0.627
GO:1900029	GO:1900029	0.757
GO:0032534	GO:0032534	0.588
GO:0010592	GO:0010592	0.717
GO:0051489	GO:0051489	0.799
GO:1900028	GO:1900028	0.519
GO:1900027	GO:1900027	0.61
GO:0046847	GO:0046847	0.533
GO:1902857	GO:1902857	0.614
GO:0010593	GO:0010593	0.49
GO:1904172	GO:1904172	0.774
GO:1902745	GO:1902745	0.539
GO:1902855	GO:1902855	0.515
GO:0031281	GO:0031281	0.474
GO:0043087	GO:0043087	0.664
GO:2000373	GO:2000373	0.484
GO:0010518	GO:0010518	0.517
GO:0061365	GO:0061365	0.558
GO:0051664	GO:0051664	0.555
GO:0097112	GO:0097112	0.619
GO:0072579	GO:0072579	0.619
GO:0097114	GO:0097114	0.619
GO:0097118	GO:0097118	0.56
GO:0051665	GO:0051665	0.507
GO:0097113	GO:0097113	0.585
GO:1904394	GO:1904394	0.467
GO:0006024	GO:0006024	0.727
GO:0030210	GO:0030210	0.822
GO:0030213	GO:0030213	0.656
GO:0030202	GO:0030202	0.561
GO:0042339	GO:0042339	0.673
GO:0018146	GO:0018146	0.501
GO:0050911	GO:0050911	0.594
GO:0009988	GO:0009988	0.504
GO:0046543	GO:0046543	0.851
GO:2000074	GO:2000074	0.525
GO:0072255	GO:0072255	0.474
GO:0072560	GO:0072560	0.499
GO:0003336	GO:0003336	0.544
GO:2000242	GO:2000242	0.554
GO:0043012	GO:0043012	0.479
GO:0008344	GO:0008344	0.63
GO:0007628	GO:0007628	0.502
GO:0007630	GO:0007630	0.563
GO:0032289	GO:0032289	0.78
GO:0046318	GO:0046318	0.484
GO:0006682	GO:0006682	0.701
GO:0006679	GO:0006679	0.726
GO:0010021	GO:0010021	0.485
GO:1902459	GO:1902459	0.591
GO:0060421	GO:0060421	0.509
GO:1903489	GO:1903489	0.524
GO:0001759	GO:0001759	0.477
GO:0061189	GO:0061189	0.534
GO:0046622	GO:0046622	0.502
GO:0042488	GO:0042488	0.477
GO:0010470	GO:0010470	0.62
GO:0061184	GO:0061184	0.812
GO:2000017	GO:2000017	0.589
GO:0046511	GO:0046511	0.492
GO:0046512	GO:0046512	0.492
GO:0007589	GO:0007589	0.69
GO:0070254	GO:0070254	0.498
GO:0033326	GO:0033326	0.586
GO:0030157	GO:0030157	0.515
GO:0046541	GO:0046541	0.515
GO:0070075	GO:0070075	0.586
GO:1903487	GO:1903487	0.75
GO:0071404	GO:0071404	0.484
GO:0140052	GO:0140052	0.484
GO:0071228	GO:0071228	0.532
GO:0035305	GO:0035305	0.491
GO:0046314	GO:0046314	0.498
GO:0072711	GO:0072711	0.604
GO:0140576	GO:0140576	0.839
GO:0090461	GO:0090461	0.767
GO:0090459	GO:0090459	0.767
GO:0055062	GO:0055062	0.675
GO:0055064	GO:0055064	0.675
GO:0042554	GO:0042554	0.48
GO:2001057	GO:2001057	0.63
GO:0010897	GO:0010897	0.589
GO:0014826	GO:0014826	0.544
GO:0014824	GO:0014824	0.544
GO:0003069	GO:0003069	0.626
GO:0010165	GO:0010165	0.825
GO:0071480	GO:0071480	0.524
GO:0010332	GO:0010332	0.825
GO:0071481	GO:0071481	0.524
GO:0045190	GO:0045190	0.471
GO:0016445	GO:0016445	0.492
GO:1902511	GO:1902511	0.498
GO:0090671	GO:0090671	0.749
GO:1904874	GO:1904874	0.871
GO:0090666	GO:0090666	0.477
GO:0021831	GO:0021831	0.506
GO:1901170	GO:1901170	0.484
GO:0061077	GO:0061077	0.491
GO:0034975	GO:0034975	0.491
GO:0006458	GO:0006458	0.812
GO:0042026	GO:0042026	0.491
GO:0051085	GO:0051085	0.748
GO:0051086	GO:0051086	0.748
GO:0051083	GO:0051083	0.639
GO:0007023	GO:0007023	0.491
GO:0055089	GO:0055089	0.565
GO:0035306	GO:0035306	0.496
GO:0046222	GO:0046222	0.509
GO:0060304	GO:0060304	0.509
GO:0030308	GO:0030308	0.805
GO:0040009	GO:0040009	0.476
GO:0090318	GO:0090318	0.481
GO:0045927	GO:0045927	0.593
GO:0040010	GO:0040010	0.475
GO:0045830	GO:0045830	0.54
GO:0048298	GO:0048298	0.546
GO:0048304	GO:0048304	0.546
GO:0048302	GO:0048302	0.682
GO:0045191	GO:0045191	0.687
GO:0048294	GO:0048294	0.546
GO:0048295	GO:0048295	0.546
GO:0045829	GO:0045829	0.54
GO:2000572	GO:2000572	0.551
GO:2000558	GO:2000558	0.548
GO:0048006	GO:0048006	0.53
GO:0048007	GO:0048007	0.53
GO:0002470	GO:0002470	0.657
GO:0002469	GO:0002469	0.657
GO:0046849	GO:0046849	0.605
GO:0097709	GO:0097709	0.605
GO:0090244	GO:0090244	0.497
GO:1905590	GO:1905590	0.513
GO:0043403	GO:0043403	0.494
GO:0009932	GO:0009932	0.681
GO:0097719	GO:0097719	0.494
GO:0061026	GO:0061026	0.494
GO:0090245	GO:0090245	0.476
GO:1990523	GO:1990523	0.494
GO:0036023	GO:0036023	0.499
GO:0060442	GO:0060442	0.485
GO:0060666	GO:0060666	0.481
GO:0060492	GO:0060492	0.526
GO:0035377	GO:0035377	0.588
GO:0042473	GO:0042473	0.532
GO:0035116	GO:0035116	0.472
GO:0042733	GO:0042733	0.581
GO:0035115	GO:0035115	0.472
GO:0030326	GO:0030326	0.534
GO:1902263	GO:1902263	0.47
GO:0022007	GO:0022007	0.484
GO:0090134	GO:0090134	0.508
GO:0035880	GO:0035880	0.536
GO:0048820	GO:0048820	0.711
GO:0060789	GO:0060789	0.711
GO:0051794	GO:0051794	0.537
GO:0051884	GO:0051884	0.537
GO:0003015	GO:0003015	0.735
GO:0003129	GO:0003129	0.675
GO:0035136	GO:0035136	0.798
GO:0060174	GO:0060174	0.76
GO:0035137	GO:0035137	0.798
GO:0014034	GO:0014034	0.484
GO:2000382	GO:2000382	0.565
GO:0036343	GO:0036343	0.788
GO:0014036	GO:0014036	0.612
GO:0072249	GO:0072249	0.691
GO:0003337	GO:0003337	0.521
GO:0051289	GO:0051289	0.658
GO:0034380	GO:0034380	0.563
GO:0010994	GO:0010994	0.592
GO:0008535	GO:0008535	0.717
GO:0016226	GO:0016226	0.473
GO:0006335	GO:0006335	0.476
GO:0070208	GO:0070208	0.658
GO:0032463	GO:0032463	0.472
GO:0007044	GO:0007044	0.474
GO:0070682	GO:0070682	0.717
GO:0051415	GO:0051415	0.533
GO:0036158	GO:0036158	0.528
GO:0002503	GO:0002503	0.501
GO:1901026	GO:1901026	0.621
GO:0051292	GO:0051292	0.625
GO:0007020	GO:0007020	0.52
GO:0070072	GO:0070072	0.669
GO:0090222	GO:0090222	0.533
GO:1904902	GO:1904902	0.784
GO:0036159	GO:0036159	0.528
GO:0043461	GO:0043461	0.717
GO:0070286	GO:0070286	0.521
GO:0061789	GO:0061789	0.526
GO:0034367	GO:0034367	0.549
GO:0002398	GO:0002398	0.717
GO:0071486	GO:0071486	0.533
GO:0070221	GO:0070221	0.571
GO:1990227	GO:1990227	0.498
GO:0045217	GO:0045217	0.563
GO:1902425	GO:1902425	0.476
GO:1905832	GO:1905832	0.481
GO:1905821	GO:1905821	0.522
GO:0019303	GO:0019303	0.471
GO:0001916	GO:0001916	0.497
GO:0060370	GO:0060370	0.522
GO:1905672	GO:1905672	0.536
GO:1905673	GO:1905673	0.535
GO:0030913	GO:0030913	0.833
GO:0030239	GO:0030239	0.48
GO:0014866	GO:0014866	0.47
GO:0048743	GO:0048743	0.488
GO:0150054	GO:0150054	0.558
GO:0051491	GO:0051491	0.469
GO:2000394	GO:2000394	0.488
GO:1902952	GO:1902952	0.504
GO:0048680	GO:0048680	0.582
GO:0070562	GO:0070562	0.585
GO:2000095	GO:2000095	0.523
GO:0008360	GO:0008360	0.477
GO:0006949	GO:0006949	0.662
GO:0060688	GO:0060688	0.473
GO:0060061	GO:0060061	0.655
GO:0048105	GO:0048105	0.501
GO:0034238	GO:0034238	0.529
GO:0060064	GO:0060064	0.602
GO:0000768	GO:0000768	0.552
GO:0032525	GO:0032525	0.565
GO:0009949	GO:0009949	0.834
GO:0007354	GO:0007354	0.649
GO:0010085	GO:0010085	0.553
GO:0007352	GO:0007352	0.486
GO:0007356	GO:0007356	0.678
GO:0070166	GO:0070166	0.529
GO:0097188	GO:0097188	0.529
GO:0090190	GO:0090190	0.737
GO:0090191	GO:0090191	0.737
GO:0072107	GO:0072107	0.54
GO:0072092	GO:0072092	0.623
GO:0072289	GO:0072289	0.48
GO:0072181	GO:0072181	0.568
GO:0072303	GO:0072303	0.479
GO:0060948	GO:0060948	0.565
GO:0061092	GO:0061092	0.48
GO:0090175	GO:0090175	0.557
GO:0060665	GO:0060665	0.469
GO:0060683	GO:0060683	0.469
GO:0099645	GO:0099645	0.761
GO:0098970	GO:0098970	0.653
GO:1902685	GO:1902685	0.483
GO:2000810	GO:2000810	0.467
GO:0090128	GO:0090128	0.567
GO:0045887	GO:0045887	0.501
GO:0097105	GO:0097105	0.565
GO:0099151	GO:0099151	0.545
GO:0099150	GO:0099150	0.507
GO:1904071	GO:1904071	0.632
GO:2000972	GO:2000972	0.491
GO:0042446	GO:0042446	0.473
GO:0034115	GO:0034115	0.561
GO:1904672	GO:1904672	0.565
GO:0006044	GO:0006044	0.639
GO:0051795	GO:0051795	0.57
GO:0022405	GO:0022405	0.541
GO:0051885	GO:0051885	0.57
GO:0002787	GO:0002787	0.494
GO:1903579	GO:1903579	0.484
GO:0006404	GO:0006404	0.468
GO:0045818	GO:0045818	0.515
GO:0061470	GO:0061470	0.474
GO:0045023	GO:0045023	0.515
GO:0110032	GO:0110032	0.473
